1.836883057550358148e-02
-4.065881014855457498e-03
5.925357408852592427e-03
-8.671956692088800961e-03
-2.684001698550474505e-03
-5.341434497174055119e-04
1.206462953531422166e-03
-4.595100895332276600e-03
-1.497187849640123705e-02
-1.263597390600961282e-02
-1.257334942287560188e-02
-1.036438873694193671e-02
-4.322673261146212260e-03
-4.046872070931220935e-03
-2.874416442558402549e-03
-6.848996855129585622e-03
-1.053198609953606701e-02
-8.509524575388954445e-03
-7.010316555005379272e-03
7.415653876809720881e-04
